thanks ; спасибо ; пока ; привет ; bye ; hello ; Спасибо за помощь. ; Thanks for your help. ; θæŋks
that ; тот ; этот ; любой ; this ; any ; Я хочу тот. ; I want that one. ; ðæt
theater ; театр ; аптека ; офис ; pharmacy ; office ; Мы пошли в театр. ; We went to the theater. ; ˈθiːətər
their ; их ; наш ; мой ; our ; my ; Это их дом. ; This is their house. ; ðɛr
them ; их ; ему ; ей ; him ; her ; Я видел их. ; I saw them. ; ðɛm
theme ; тема ; текст ; линия ; text ; line ; Тема урока сложная. ; The lesson theme is difficult. ; θiːm
then ; затем ; раньше ; далеко ; earlier ; far ; Затем он ушёл. ; Then he left. ; ðɛn
theory ; теория ; практика ; слово ; practice ; word ; Он изучает теорию. ; He studies theory. ; ˈθiːəri
there ; там ; здесь ; везде ; here ; everywhere ; Он стоит там. ; He is standing there. ; ðɛr
therefore ; поэтому ; однако ; но ; however ; but ; Поэтому мы ушли. ; Therefore, we left. ; ˈðɛrˌfɔːr
these ; эти ; те ; один ; those ; one ; Эти книги новые. ; These books are new. ; ðiːz
they ; они ; мы ; он ; we ; he ; Они ушли. ; They left. ; ðeɪ
thick ; толстый ; тонкий ; мягкий ; thin ; soft ; Толстая книга. ; A thick book. ; θɪk
thin ; тонкий ; толстый ; твёрдый ; thick ; hard ; Тонкая бумага. ; Thin paper. ; θɪn
thing ; вещь ; место ; человек ; place ; person ; Это важная вещь. ; This is an important thing. ; θɪŋ
think ; думать ; забывать ; бежать ; forget ; run ; Я думаю об этом. ; I think about it. ; θɪŋk
third ; третий ; первый ; последний ; first ; last ; Он занял третье место. ; He got third place. ; θɜːrd
thirsty ; испытывающий жажду ; сытый ; сонный ; full ; sleepy ; Я хочу пить. ; I am thirsty. ; ˈθɜːrsti
this ; этот ; тот ; любой ; that ; any ; Этот дом большой. ; This house is big. ; ðɪs
those ; те ; эти ; один ; these ; one ; Те люди ушли. ; Those people left. ; ðoʊz
though ; хотя ; потому что ; тогда ; because ; then ; Хотя он старался. ; Though he tried. ; ðoʊ
thought ; мысль ; движение ; еда ; movement ; food ; Эта мысль хорошая. ; This thought is good. ; θɔːt
thousand ; тысяча ; сто ; миллион ; hundred ; million ; Тысяча людей пришла. ; A thousand people came. ; ˈθaʊzənd
threat ; угроза ; помощь ; подарок ; help ; gift ; Это серьёзная угроза. ; This is a serious threat. ; θrɛt
three ; три ; пять ; девять ; five ; nine ; У меня три яблока. ; I have three apples. ; θriː
throat ; горло ; рука ; голова ; hand ; head ; У меня болит горло. ; My throat hurts. ; θroʊt
through ; через ; под ; над ; under ; over ; Мы прошли через парк. ; We walked through the park. ; θruː
throw ; бросать ; держать ; тянуть ; hold ; pull ; Брось мяч. ; Throw the ball. ; θroʊ
thumb ; большой палец ; ладонь ; ступня ; palm ; foot ; Он порезал большой палец. ; He cut his thumb. ; θʌm
thus ; таким образом ; наоборот ; однако ; opposite ; however ; Таким образом, мы решили. ; Thus, we decided. ; ðʌs
ticket ; билет ; письмо ; ключ ; letter ; key ; Купи билет. ; Buy a ticket. ; ˈtɪkɪt
tie ; завязывать ; рвать ; толкать ; tear ; push ; Завяжи шнурки. ; Tie your shoelaces. ; taɪ
tight ; тесный ; широкий ; мягкий ; wide ; soft ; Тесная одежда. ; Tight clothes. ; taɪt
till ; до ; после ; рядом ; after ; near ; Жди до вечера. ; Wait till evening. ; tɪl
time ; время ; место ; еда ; place ; food ; У меня мало времени. ; I have little time. ; taɪm
tired ; уставший ; бодрый ; счастливый ; energetic ; happy ; Я устал. ; I am tired. ; ˈtaɪərd
tissue ; ткань ; металл ; воздух ; metal ; air ; Ткань мягкая. ; The tissue is soft. ; ˈtɪʃuː
title ; заголовок ; текст ; стул ; text ; chair ; Прочитай заголовок. ; Read the title. ; ˈtaɪtəl
to ; к ; от ; над ; from ; above ; Иди к двери. ; Go to the door. ; tuː
today ; сегодня ; завтра ; вчера ; tomorrow ; yesterday ; Сегодня тепло. ; Today is warm. ; təˈdeɪ
together ; вместе ; отдельно ; далеко ; separately ; far ; Мы работали вместе. ; We worked together. ; təˈɡɛðər
tomato ; помидор ; яблоко ; хлеб ; apple ; bread ; Купи помидор. ; Buy a tomato. ; təˈmeɪtoʊ
tomorrow ; завтра ; вчера ; сейчас ; yesterday ; now ; Завтра мы уедем. ; We will leave tomorrow. ; təˈmɑːroʊ
tone ; тон ; точка ; форма ; dot ; shape ; Тон речи важен. ; The tone of speech matters. ; toʊn
tongue ; язык ; глаз ; рука ; eye ; hand ; Он прикусил язык. ; He bit his tongue. ; tʌŋ
tonight ; сегодня вечером ; утром ; днём ; morning ; daytime ; Сегодня вечером будет холодно. ; It will be cold tonight. ; təˈnaɪt
too ; слишком ; едва ; почти ; barely ; almost ; Это слишком дорого. ; It is too expensive. ; tuː
tool ; инструмент ; еда ; звук ; food ; sound ; Мне нужен инструмент. ; I need a tool. ; tuːl
tooth ; зуб ; ухо ; глаз ; ear ; eye ; У меня болит зуб. ; My tooth hurts. ; tuːθ
top ; верх ; низ ; середина ; bottom ; middle ; Он на вершине. ; He is at the top. ; tɑːp
topic ; тема ; стул ; дом ; chair ; house ; Тема обсуждения важная. ; The discussion topic is important. ; ˈtɑːpɪk
total ; общий ; частичный ; пустой ; partial ; empty ; Общая сумма высокая. ; The total amount is high. ; ˈtoʊtəl
touch ; трогать ; бросать ; резать ; throw ; cut ; Не трогай это. ; Don't touch it. ; tʌtʃ
tough ; жёсткий ; мягкий ; лёгкий ; soft ; easy ; Это жёсткое решение. ; This is a tough decision. ; tʌf
tour ; тур ; дом ; доска ; house ; board ; Мы поехали в тур. ; We went on a tour. ; tʊr
tourist ; турист ; рабочий ; водитель ; worker ; driver ; Турист фотографирует. ; The tourist is taking photos. ; ˈtʊrɪst
toward ; к ; от ; вдоль ; from ; along ; Иди к двери. ; Walk toward the door. ; təˈwɔːrd
tower ; башня ; коробка ; камень ; box ; stone ; Они поднялись на башню. ; They climbed the tower. ; ˈtaʊər
town ; город ; деревня ; дом ; village ; house ; Маленький город красивый. ; The small town is beautiful. ; taʊn
toy ; игрушка ; камень ; дверь ; stone ; door ; Ребёнок бросил игрушку. ; The child threw the toy. ; tɔɪ
track ; след ; дерево ; река ; tree ; river ; Они нашли след. ; They found a track. ; træk
trade ; торговать ; покупать ; ломать ; buy ; break ; Они торгуют фруктами. ; They trade fruits. ; treɪd
tradition ; традиция ; игра ; туман ; game ; fog ; Это старая традиция. ; This is an old tradition. ; trəˈdɪʃən
traffic ; движение ; гора ; стул ; mountain ; chair ; Движение было медленным. ; The traffic was slow. ; ˈtræfɪk
train ; тренировать ; ломать ; прятать ; break ; hide ; Он тренирует команду. ; He trains the team. ; treɪn
training ; тренировка ; игра ; отдых ; game ; rest ; Тренировка прошла хорошо. ; The training went well. ; ˈtreɪnɪŋ
